u,g,r,i,z,class
19.086679999999998,18.26559,18.00515,17.67551,17.621,GALAXY
18.77515,16.69256,15.663920000000001,15.19788,14.809370000000001,GALAXY
18.55923,16.89055,16.10528,15.751610000000001,15.480839999999999,GALAXY
18.848,17.92473,17.616429999999998,17.36185,17.21371,GALAXY
19.07197,17.90639,17.347820000000002,16.96021,16.785629999999998,GALAXY
19.10595,17.783910000000002,17.06658,16.61378,16.30978,GALAXY
19.55135,17.955029999999997,17.12521,16.725939999999998,16.44268,GALAXY
18.235210000000002,17.84476,17.79234,17.98339,17.84216,QSO
19.181810000000002,17.04617,15.85009,15.40204,15.043779999999998,GALAXY
18.51491,16.61553,15.735629999999999,15.33555,14.996129999999999,GALAXY
18.6434,17.12358,16.34456,15.91425,15.6271,GALAXY
18.7293,17.64712,17.16321,16.8858,16.67239,GALAXY
19.3522,18.14442,17.53981,17.16132,16.97167,GALAXY
19.158910000000002,17.78408,17.165789999999998,16.78097,16.58183,GALAXY
18.86112,17.60165,16.913729999999997,16.54092,16.2837,GALAXY
18.44764,16.31985,15.29231,14.839620000000002,14.49519,GALAXY
17.9604,16.08383,15.21,14.78715,14.47928,GALAXY
18.5333,17.24408,16.64072,16.25733,15.997860000000001,GALAXY
17.77909,16.34287,15.664829999999998,15.27201,14.99988,GALAXY
17.70335,17.000410000000002,16.65618,16.580070000000003,16.48292,GALAXY
18.7098,18.56392,18.29156,18.22465,18.293960000000002,QSO
18.13721,16.22705,15.32497,14.91448,14.568029999999998,GALAXY
19.19621,18.1163,17.67555,17.47883,17.30303,GALAXY
17.06715,15.57041,14.86249,14.49647,14.17426,GALAXY
18.74386,17.82828,17.64039,17.4347,17.38685,GALAXY
19.20879,17.97384,17.219920000000002,16.687089999999998,16.436989999999998,GALAXY
18.942439999999998,17.75434,17.11475,16.7356,16.53876,GALAXY
18.958289999999998,18.589579999999998,18.263560000000002,18.24726,17.73325,QSO
18.83376,17.15025,16.36218,15.954,15.68715,GALAXY
19.33827,17.86347,16.89696,16.59098,16.16846,GALAXY
18.16161,16.017979999999998,15.06055,14.626420000000001,14.28845,GALAXY
19.26846,17.98534,17.48433,17.16901,16.94708,GALAXY
19.56426,19.40692,19.35089,19.12321,19.139979999999998,QSO
19.56948,19.22172,18.89685,18.7568,18.719620000000003,QSO
19.542579999999997,18.3274,17.4611,17.088060000000002,16.84764,GALAXY
18.87385,17.00102,16.04392,15.536179999999998,15.106670000000001,GALAXY
19.1239,17.617070000000002,16.93284,16.51152,16.26605,GALAXY
19.50599,19.16515,18.98312,18.71353,18.70952,QSO
19.1213,17.03741,15.94559,15.480939999999999,15.09786,GALAXY
19.1179,18.86607,18.83669,18.64767,18.760720000000003,QSO
19.16341,17.17495,16.22746,15.795720000000001,15.47034,GALAXY
19.00914,17.05357,16.03645,15.585779999999998,15.242389999999999,GALAXY
18.095,16.606270000000002,15.98895,15.65964,15.409770000000002,GALAXY
19.25079,17.23326,16.32244,15.88959,15.56489,GALAXY
19.189239999999998,18.87049,18.91375,19.03558,18.98547,QSO
19.540860000000002,19.30793,19.19799,18.97242,18.988039999999998,QSO
18.15085,16.368170000000003,15.523279999999998,15.08774,14.76119,GALAXY
19.1021,17.86608,17.12576,16.723770000000002,16.479689999999998,GALAXY
19.32505,17.29692,16.215,15.74375,15.337979999999998,GALAXY
19.32635,17.29487,16.30346,15.85699,15.50844,GALAXY
16.97353,14.941139999999999,14.041839999999999,13.59327,13.2317,GALAXY
18.63179,16.682170000000003,15.77524,15.279670000000001,14.86365,GALAXY
19.30462,18.045479999999998,17.45884,17.094520000000003,16.82459,GALAXY
19.43881,17.346020000000003,16.37097,15.917279999999998,15.54166,GALAXY
18.86109,16.86064,15.87774,15.4401,15.08169,GALAXY
18.45705,18.09049,18.157629999999997,18.26495,18.28155,QSO
19.10021,17.14379,16.20572,15.74639,15.370999999999999,GALAXY
16.30227,16.14435,15.86854,15.36372,15.65942,QSO
18.529339999999998,16.66912,15.818660000000001,15.4035,15.095360000000001,GALAXY
19.55508,17.47652,16.496779999999998,16.04993,15.702670000000001,GALAXY
19.04409,18.081870000000002,17.67435,17.36421,17.14886,GALAXY
19.425829999999998,18.95114,18.96002,18.91723,18.98773,QSO
19.43705,17.98712,17.42405,17.09722,16.942439999999998,GALAXY
17.10641,15.304120000000001,14.453679999999999,14.04897,13.69307,GALAXY
19.509,18.10753,17.183970000000002,16.794079999999997,16.48444,GALAXY
19.37425,18.86599,18.71044,18.746489999999998,18.63247,QSO
19.23323,17.34842,16.341929999999998,15.865079999999999,15.45955,GALAXY
19.59937,18.08788,17.32453,16.87837,16.64445,GALAXY
19.31503,17.38938,16.44481,15.995420000000001,15.634360000000001,GALAXY
19.564120000000003,17.52605,16.48072,16.01086,15.608279999999999,GALAXY
19.13081,17.64874,17.15886,16.93242,16.740679999999998,GALAXY
18.020529999999997,16.55096,15.81931,15.4222,15.1824,GALAXY
19.188129999999997,17.2686,16.30508,15.857489999999999,15.495529999999999,GALAXY
18.55305,17.03042,16.25414,15.817089999999999,15.49683,GALAXY
19.345,17.765320000000003,16.965429999999998,16.5438,16.26916,GALAXY
18.375999999999998,16.442,15.47146,14.97719,14.5165,GALAXY
19.46837,18.15352,17.556379999999997,17.15115,16.89984,GALAXY
19.10081,17.217760000000002,16.25485,15.81034,15.477360000000001,GALAXY
18.48836,16.47032,15.475570000000001,15.01476,14.6446,GALAXY
19.537020000000002,17.48979,16.3995,15.944,15.58319,GALAXY
18.91395,17.28471,16.43909,15.969970000000002,15.62766,GALAXY
18.70504,18.41171,17.870720000000002,17.65364,17.25006,QSO
18.39517,16.986179999999997,16.220860000000002,15.7864,15.50424,GALAXY
19.214679999999998,17.99054,17.390320000000003,17.04195,16.82684,GALAXY
19.44812,17.57789,16.709789999999998,16.31476,15.98368,GALAXY
18.37108,16.61283,15.804839999999999,15.43167,15.109279999999998,GALAXY
19.54513,18.14019,17.47726,17.119770000000003,16.88671,GALAXY
19.33018,17.953529999999997,17.48657,17.12663,17.0339,GALAXY
18.86661,18.6819,18.54769,18.29916,18.37174,QSO
19.05235,18.98248,18.82187,18.69078,18.67871,QSO
19.4115,19.185779999999998,19.05016,19.09892,19.07706,QSO
19.282610000000002,19.06643,18.99768,18.78121,18.74312,QSO
19.00597,17.784979999999997,17.26243,16.9546,16.7068,GALAXY
17.999010000000002,16.11035,15.342229999999999,14.956389999999999,14.6445,GALAXY
19.23859,17.29273,16.29569,15.849260000000001,15.442210000000001,GALAXY
18.79569,17.03047,16.21794,15.81935,15.514129999999998,GALAXY
19.19205,17.656129999999997,16.97707,16.53195,16.38137,GALAXY
18.40325,16.77761,15.902079999999998,15.439020000000001,15.0456,GALAXY
19.4512,17.73637,16.67549,16.193929999999998,15.791229999999999,GALAXY
18.53422,16.51995,15.57975,15.142539999999999,14.7945,GALAXY
19.37935,17.960620000000002,17.28085,16.867539999999998,16.591720000000002,GALAXY
17.39141,16.34593,15.93283,15.63556,15.480720000000002,GALAXY
19.133879999999998,17.80185,17.30627,16.97416,16.783179999999998,GALAXY
19.100279999999998,18.81928,18.7149,18.62631,18.449170000000002,QSO
18.88822,18.01145,17.6291,17.35106,17.25021,GALAXY
18.57248,16.67381,15.75399,15.33199,14.97352,GALAXY
19.16149,18.1226,17.77621,17.4845,17.420720000000003,GALAXY
19.283739999999998,18.896279999999997,18.83394,18.92869,18.71782,QSO
19.487389999999998,17.85752,17.03187,16.572589999999998,16.264429999999997,GALAXY
18.7862,17.72767,17.440279999999998,17.27099,17.23755,GALAXY
18.68736,16.97832,16.164579999999997,15.771579999999998,15.49245,GALAXY
18.83704,17.76533,17.42009,17.201520000000002,16.97842,GALAXY
19.5279,17.51501,16.55128,16.08621,15.75981,GALAXY
18.64534,17.5345,17.08708,16.84923,16.66059,GALAXY
19.413079999999997,18.18719,17.686429999999998,17.37432,17.099510000000002,GALAXY
18.82945,17.47803,16.86575,16.48815,16.23358,GALAXY
19.00818,17.66358,16.98125,16.5865,16.3263,GALAXY
18.85661,18.71724,18.66349,18.46257,18.33774,QSO
18.18184,16.9782,16.3749,16.03417,15.783520000000001,GALAXY
18.68135,17.46301,16.93525,16.69806,16.58494,GALAXY
18.5168,17.40382,16.92512,16.528389999999998,16.38832,GALAXY
18.79081,17.155279999999998,16.28344,15.86035,15.50726,GALAXY
19.37535,17.584310000000002,16.67994,16.2678,15.95985,GALAXY
18.289579999999997,17.374229999999997,17.08021,16.95355,16.82173,GALAXY
19.17624,17.64436,16.87336,16.4713,16.18986,GALAXY
18.35843,16.44333,15.564729999999999,15.132829999999998,14.794570000000002,GALAXY
19.4656,17.74334,16.83855,16.42539,16.10932,GALAXY
19.224,18.96915,18.4592,18.2822,17.73651,QSO
18.810589999999998,17.62527,17.079829999999998,16.76162,16.53814,GALAXY
19.477970000000003,18.15214,17.52652,17.15253,16.987679999999997,GALAXY
17.69303,16.7241,16.39323,16.14799,15.994929999999998,GALAXY
19.56547,18.07744,17.54617,17.21394,17.03673,GALAXY
17.81099,16.63792,16.26141,16.01295,15.828679999999999,GALAXY
19.074939999999998,18.21932,17.77617,17.43385,17.324170000000002,GALAXY
19.01993,17.03341,16.03375,15.59259,15.21305,GALAXY
17.64026,15.96434,15.12015,14.653670000000002,14.323839999999999,GALAXY
19.25411,18.967879999999997,18.78014,18.722279999999998,18.87182,QSO
19.58266,17.983,17.27593,16.91706,16.664260000000002,GALAXY
17.59434,16.38283,15.82726,15.50805,15.26668,GALAXY
19.53924,19.66882,19.71063,19.43736,19.46059,QSO
19.42775,17.61076,16.737379999999998,16.30588,15.99364,GALAXY
19.44987,19.763189999999998,17.428320000000003,17.05965,16.90126,GALAXY
19.0157,17.56471,16.8259,16.42685,16.16514,GALAXY
18.89293,17.568579999999997,17.01955,16.68299,16.48045,GALAXY
19.223670000000002,17.46967,16.699360000000002,16.22046,15.92729,GALAXY
18.44989,17.21699,16.491120000000002,16.11449,15.807210000000001,GALAXY
17.9678,16.89255,16.43049,16.20083,15.97569,GALAXY
18.819370000000003,16.91224,16.00194,15.57898,15.24675,GALAXY
18.99974,18.87255,18.84986,18.675320000000003,18.62469,QSO
19.26715,17.78869,16.912029999999998,16.43955,16.118679999999998,GALAXY
19.11496,18.10679,17.70656,17.50981,17.33097,GALAXY
19.06373,17.77246,17.03027,16.66301,16.39167,GALAXY
19.38915,17.34389,16.31519,15.86196,15.493739999999999,GALAXY
18.2269,16.22079,15.300870000000002,14.878470000000002,14.56006,GALAXY
19.1115,17.57558,16.81135,16.39537,16.10314,GALAXY
19.56325,17.88111,17.08601,16.68264,16.399,GALAXY
19.36035,17.98314,17.17122,16.71996,16.4349,GALAXY
18.21487,17.13032,16.70873,16.38579,16.27318,GALAXY
17.556820000000002,15.574079999999999,14.66346,14.2203,13.859720000000001,GALAXY
19.1289,17.72762,16.94824,16.46397,16.16514,GALAXY
19.523120000000002,17.64817,16.66204,16.15319,15.72546,GALAXY
18.109189999999998,16.92853,16.51249,16.28562,16.12801,GALAXY
18.95295,17.48198,16.78455,16.400560000000002,16.151529999999998,GALAXY
18.61662,17.37043,16.932879999999997,16.66125,16.49344,GALAXY
19.05358,17.222260000000002,16.274420000000003,15.837179999999998,15.4929,GALAXY
19.51772,17.74174,16.838160000000002,16.40483,16.035829999999997,GALAXY
19.52628,18.32965,17.461,16.98115,16.717679999999998,QSO
17.46242,15.701410000000001,14.98466,14.59697,14.33124,GALAXY
19.50659,17.86973,16.91924,16.43724,16.06844,GALAXY
19.58887,18.91524,18.53089,18.214760000000002,18.19334,GALAXY
19.22158,18.047710000000002,17.22954,16.76013,16.529510000000002,GALAXY
19.50907,19.07219,18.966920000000002,18.61968,18.51687,QSO
19.58819,18.85173,18.33049,17.87514,17.74523,GALAXY
18.65139,16.707929999999998,15.80282,15.36783,15.01555,GALAXY
17.25694,16.68735,16.33405,16.18259,15.920739999999999,GALAXY
19.47604,19.25401,19.22103,19.07766,19.09457,QSO
18.72693,17.111539999999998,16.26176,15.82792,15.55611,GALAXY
19.05891,17.30869,16.37191,15.92443,15.57197,GALAXY
19.5879,18.31107,17.592979999999997,17.27515,17.02355,GALAXY
19.33747,18.2068,17.72363,17.35851,17.159679999999998,GALAXY
19.482879999999998,17.57253,16.56935,16.13824,15.79964,GALAXY
19.55119,18.27255,17.6427,17.25231,16.96511,GALAXY
19.5355,17.83886,17.13259,16.79114,16.63723,GALAXY
19.16306,17.24383,16.27754,15.8519,15.480120000000001,GALAXY
19.153660000000002,17.453110000000002,16.64501,16.22767,15.88154,GALAXY
19.3135,17.328129999999998,16.38155,15.96005,15.62399,GALAXY
19.380229999999997,17.427139999999998,16.497629999999997,16.02982,15.68176,GALAXY
19.545379999999998,17.78405,16.84469,16.42447,16.09346,GALAXY
19.17892,18.17772,17.670560000000002,17.37891,17.1967,GALAXY
19.07749,17.759529999999998,17.283820000000002,17.01354,16.825570000000003,GALAXY
19.50255,17.50113,16.59178,16.149179999999998,15.79486,GALAXY
19.30335,18.072210000000002,17.56586,17.26258,17.02596,GALAXY
19.43445,18.5264,17.99922,17.60749,17.483079999999998,GALAXY
16.86555,14.7993,13.90828,13.413789999999999,13.0631,GALAXY
17.59084,17.373829999999998,17.12414,17.153570000000002,17.1775,QSO
19.21951,17.4526,16.67209,16.29474,16.0127,GALAXY
19.02044,17.055889999999998,16.16445,15.74516,15.4488,GALAXY
17.58964,17.557029999999997,17.36349,17.3247,17.422810000000002,QSO
18.71009,17.60179,17.25252,17.02365,16.96748,GALAXY
18.78547,17.00921,16.13955,15.713510000000001,15.392270000000002,GALAXY
19.39238,18.034570000000002,17.372339999999998,16.93669,16.66906,GALAXY
18.274820000000002,17.79318,17.85262,17.68102,17.89905,QSO
19.064629999999998,17.46379,16.66708,16.22348,15.89029,GALAXY
18.56834,18.19359,17.640179999999997,17.412589999999998,17.00165,QSO
19.2407,17.8769,17.221320000000002,16.82215,16.557470000000002,GALAXY
19.52671,17.507,16.53652,16.0772,15.782860000000001,GALAXY
18.9189,17.44977,16.63411,16.18722,15.85343,GALAXY
19.24844,18.19139,17.75098,17.48692,17.38148,GALAXY
18.74074,17.41151,16.70607,16.30453,16.05344,GALAXY
18.72249,17.07883,16.18037,15.75765,15.437729999999998,GALAXY
16.88593,15.6078,15.049970000000002,14.74971,14.558620000000001,GALAXY
18.929170000000003,17.54854,16.81396,16.4278,16.14227,GALAXY
17.7547,16.0068,15.206,14.84274,14.571710000000001,GALAXY
17.70811,16.65954,16.17195,15.94586,15.752360000000001,GALAXY
18.52366,16.9937,16.22607,15.81435,15.521370000000001,GALAXY
18.275560000000002,16.52456,15.76626,15.402529999999999,15.12483,GALAXY
18.98987,17.20794,16.36175,15.9174,15.60834,GALAXY
19.140179999999997,17.42321,16.72032,16.29741,16.032239999999998,GALAXY
19.47229,17.36867,16.20834,15.70065,15.25981,GALAXY
19.55124,19.23914,19.24411,19.20808,19.1282,QSO
18.88319,17.50907,16.85892,16.47895,16.23445,GALAXY
19.3287,17.82832,17.06089,16.57281,16.34023,GALAXY
18.24266,17.23379,16.6475,16.280520000000003,15.981929999999998,GALAXY
18.57129,16.833479999999998,16.03117,15.656939999999999,15.35356,GALAXY
19.23968,17.50391,16.677210000000002,16.28032,15.96635,GALAXY
18.6285,17.34035,17.07057,16.85464,17.076220000000003,GALAXY
18.7515,17.71505,17.29606,16.99054,16.89058,GALAXY
18.09639,17.838910000000002,17.67384,17.43648,17.441329999999997,QSO
18.43786,17.247329999999998,16.76756,16.52484,16.33784,GALAXY
19.19196,17.58544,16.872410000000002,16.52935,16.27226,GALAXY
18.612679999999997,16.70175,15.838479999999999,15.434520000000001,15.126729999999998,GALAXY
19.41313,18.20571,17.65735,17.26016,16.945610000000002,GALAXY
18.629479999999997,17.55884,17.143639999999998,16.939,16.71332,GALAXY
17.65878,16.1346,15.27012,14.81529,14.468570000000001,GALAXY
19.40674,17.750999999999998,16.85988,16.38273,16.0244,GALAXY
19.45107,17.7327,16.88494,16.47221,16.173270000000002,GALAXY
18.52589,16.60574,15.71907,15.278229999999999,14.91738,GALAXY
18.97246,17.59218,16.89677,16.52512,16.25546,GALAXY
19.37845,17.52436,16.60673,16.211660000000002,15.88925,GALAXY
19.57447,17.89826,17.04411,16.627670000000002,16.2536,GALAXY
19.54704,18.29393,17.47627,17.06949,16.77751,GALAXY
18.249579999999998,16.66558,15.869779999999999,15.46631,15.12381,GALAXY
18.68601,16.97729,16.179170000000003,15.799760000000001,15.49787,GALAXY
18.640629999999998,17.60105,17.23501,17.00236,16.90251,GALAXY
18.9711,17.64395,16.98911,16.60218,16.33287,GALAXY
19.417189999999998,18.371560000000002,17.86518,17.5721,17.32123,GALAXY
18.68165,16.78831,15.8359,15.349929999999999,14.993039999999999,GALAXY
18.41951,16.41357,15.353620000000001,14.84101,14.4238,GALAXY
19.15452,18.85839,18.15232,17.8246,17.38682,QSO
18.49565,18.13126,18.15993,18.077679999999997,18.101860000000002,QSO
19.32392,19.05949,18.41035,18.22035,17.89645,QSO
19.58865,17.71414,16.826629999999998,16.438370000000003,16.09574,GALAXY
18.715120000000002,17.82454,17.562620000000003,17.354129999999998,17.29056,GALAXY
19.42898,18.54789,18.239910000000002,17.93903,18.08322,GALAXY
19.0171,18.068270000000002,17.751379999999997,17.587670000000003,17.439510000000002,GALAXY
19.50202,17.68749,16.79873,16.27676,15.883339999999999,GALAXY
19.37122,17.874000000000002,17.23508,16.81075,16.53594,GALAXY
18.84101,17.95664,17.69843,17.50616,17.340220000000002,GALAXY
19.450689999999998,18.21379,17.64166,17.29157,17.12634,GALAXY
19.37456,18.076179999999997,17.6029,17.28644,17.09729,GALAXY
18.98358,18.85399,18.81256,18.59571,18.58381,QSO
17.28725,15.46106,14.62137,14.194779999999998,13.84053,GALAXY
18.498070000000002,16.84863,15.945820000000001,15.466320000000001,15.08135,GALAXY
19.5837,18.30635,17.71801,17.30966,17.10081,GALAXY
18.12784,16.4178,15.682670000000002,15.31524,15.029320000000002,GALAXY
19.55783,18.3245,17.421,16.84404,16.63104,QSO
19.58844,18.244670000000003,17.58915,17.25641,16.99948,GALAXY
18.37486,16.26837,15.3101,14.870989999999999,14.542,GALAXY
18.697,16.67249,15.66109,15.237020000000001,14.90749,GALAXY
19.02504,17.89224,17.46636,17.20148,17.035989999999998,GALAXY
18.41666,17.07253,16.38482,15.988389999999999,15.67195,GALAXY
19.30732,17.703879999999998,16.8024,16.31816,15.90761,GALAXY
18.9926,17.974339999999998,17.42944,17.07819,16.87679,GALAXY
19.28823,18.16814,17.822129999999998,17.54213,17.46828,GALAXY
19.20317,17.80811,17.01736,16.62657,16.293229999999998,GALAXY
17.50056,16.08757,15.44157,15.251439999999999,15.14184,GALAXY
18.78833,17.591839999999998,17.08409,16.73366,16.57601,GALAXY
19.10047,17.933729999999997,17.503829999999997,17.24643,17.11618,GALAXY
18.735310000000002,17.663,17.32076,17.08478,16.95812,GALAXY
17.75065,15.84555,14.884879999999999,14.41583,14.030879999999998,GALAXY
19.33642,18.225579999999997,17.62751,17.22322,16.97038,GALAXY
18.77892,17.30881,16.95105,16.716920000000002,16.656779999999998,GALAXY
19.47924,18.83541,18.73797,18.70869,18.54327,QSO
19.064529999999998,17.094260000000002,16.174889999999998,15.7595,15.42515,GALAXY
19.200770000000002,18.964579999999998,18.8532,18.61805,18.63899,QSO
18.290670000000002,17.10898,16.41986,15.874789999999999,15.60912,GALAXY
17.53847,15.944410000000001,15.15271,14.736070000000002,14.388420000000002,GALAXY
18.23691,16.359939999999998,15.520010000000001,15.11387,14.80746,GALAXY
16.79203,15.8433,15.47441,15.246210000000001,14.995479999999999,GALAXY
19.560779999999998,18.051920000000003,17.417460000000002,17.04376,16.840629999999997,GALAXY
19.0336,17.80741,17.282,16.92925,16.70844,GALAXY
19.45875,17.81757,17.03731,16.66185,16.36846,GALAXY
19.57207,17.715020000000003,16.78274,16.37084,16.03076,GALAXY
18.779770000000003,17.37557,16.7526,16.40474,16.21216,GALAXY
18.88567,17.60696,17.13585,16.90981,16.79927,GALAXY
19.19501,18.1061,17.7535,17.49447,17.21978,GALAXY
18.945120000000003,17.56953,16.84746,16.445339999999998,16.14527,GALAXY
18.78829,16.76344,15.8421,15.417010000000001,15.083770000000001,GALAXY
18.61281,17.46707,17.131829999999997,17.00901,16.893279999999997,GALAXY
18.61983,16.75515,15.93198,15.54546,15.21555,GALAXY
19.42764,18.39273,17.73285,17.388279999999998,17.05764,GALAXY
19.55384,17.84911,16.7503,16.26578,15.89724,GALAXY
19.41374,18.82248,18.86342,18.62088,18.56315,GALAXY
19.39871,17.986620000000002,17.48716,17.13523,16.96699,GALAXY
18.53346,17.39728,17.00074,16.74171,16.54123,GALAXY
17.536920000000002,16.051820000000003,15.30645,14.935989999999999,14.613610000000001,GALAXY
18.43937,17.07956,16.310570000000002,15.87669,15.60053,QSO
18.485310000000002,17.470760000000002,16.99975,16.71489,16.5112,GALAXY
