Table name: /Users/melissajosefina/Desktop/pm_M28.csv
+++++++
 source_id              ra               dec               phot_g_mean_mag    phot_bp_mean_mag    phot_rp_mean_mag   
 4077188642799627008    276.022203035    24.9218885248    15.598633          15.775993           15.074297          
 4077188750218337024    276.045442794    24.9342523152    18.57305           18.26391            17.140467          
 4077188956376823040    276.043364366    24.9164273116    18.428608          18.42232            17.151669          
 4077188990688100608    276.050475719    24.9122252818    18.644121          18.67075            17.698727          
 4077189055149728512    276.047791052    24.8996500596    16.06377           16.66621            15.136376          
 4077188986522363264    276.048328587    24.9148909535    18.262936          18.545668           17.145657          
 4077188956328352256    276.043213532    24.9223058592    18.264822          18.543913           17.084589          
 4077189055241556608    276.042819421    24.9093995184    18.372107          18.746279           17.369148          
 4077188990736574080    276.05071985     24.9047071932    13.92128           14.7601             13.025747          
 4053215926436797056    275.900027647    24.9736702262    19.389673          19.340065           17.949821          
 4053216063875489024    275.950823151    24.9734070266    16.921389          17.701324           15.941608          
 4053216132547038592    275.933112797    24.9677904805    19.793806          19.885458           18.502222          
 4053216437675404160    275.92752089     24.9401126083    18.554644          18.711647           17.547768          
 4053168814892822144    275.964207083    25.0233213476    18.659336          18.991138           17.732607          
 4053168613059852160    275.934702289    25.0258710118    18.930582          18.447996           17.364231          
 4053167612417966080    275.974526185    25.039023172     17.849493          18.209248           16.726696          
 4053169059736421248    275.973902514    24.9956720869    18.597166          18.765203           17.510874          
 4053168716139217664    275.928848392    25.0039638548    17.517572          17.771832           16.33692           
 4053168716139250560    275.926452198    25.0009014516    18.983768          19.08506            17.539375          
 4077187032231101056    276.06154174     25.0325482039    19.026861          18.946337           17.726118          
 4053168780716277376    275.993778886    25.0159899621    16.592518          17.14903            15.542061          
 4053168132023192320    276.012405918    25.0124269373    17.098915          17.585619           16.298838          
